EVY,,34 Squadron, Royal Australian Air Force,Australia,,
,IFX,International Flight Training Academy,IFTA,United States,
,IJA,International Jet Aviation Services,I-JET,United States,
,HSP,International Jet Charter,HOSPITAL,United States,The Flying Hospital
,RSQ,International SOS Windhoek,SKYMEDIC,Namibia,
,ISF,International Stabilisation Assistance Force,,United Kingdom,
,THN,International Security Assistance Force,ATHENA,Canada,
,ITH,International Trans-Air,INTRANS NIGERIA,Nigeria,
,IPT,Interport Corporation,INTERPORT,United States,
,IKY,Intersky Bulgary,GENERAL SKY,Bulgaria,
3L,ISK,Intersky,INTERSKY,Austria,
I4,FWA,Interstate Airlines,FREEWAYAIR,Netherlands,Defunct
,ITU,Intervuelos,INTERLOS,Mexico,
,INV,Inversija,INVER,Latvia,
,IND,Iona National Airways,IONA,Ireland,
,IOA,Iowa Airways,IOWA AIR,United States,
IR,IRA,Iran Air,IRANAIR,Iran,Was B9
EP,IRC,Iran Aseman Airlines,ASEMAN,Iran,
,IRB,Iranair Tours,,Iran,
,IRG,Iranian Naft Airlines,NAFT,Iran,
IA,IAW,Iraqi Airways,IRAQI,Iraq,
,BIS,Irbis Air,IRBIS,Kazakhstan,
,IRL,Irish Air Corps,IRISH,Ireland,
,RDK,Irish Air Transport,IRISH TRANS,Ireland,
,XMR,Irish Aviation Authority,AUTHORITY,Ireland,
IH,MZA,Irtysh Air,IRTYSH AIRLINES,Kazakhstan,Old IATA code:�IT; old ICAO code:�IRT
,KCE,Irving Oil,KACEY,Canada,
,ISI,Island Air,ISLANDMEX,Mexico,
,ILF,Island Air Charters,ISLAND FLIGHT,United States,
,XYZ,Island Air Express,RAINBIRD,United States,
,ISA,Island Airlines,,United States,
,SOY,Island Aviation,SORIANO,Philippines,
,DQA,Island Aviation Services,,Maldives,
,IOM,Island Aviation and Travel,ISLE AVIA,United Kingdom,
2S,SDY,Island Express,SANDY ISLE,United States,
,MTP,Island Helicopters,METROCOPTER,United States,
,ILC,ILAS Air,,Japan,
,IAJ,Islandair Jersey,JARLAND,United Kingdom,
CN,,Islands Nationair,,Papua New Guinea,
,ICB,Icebird Airline,ICEBIRD,Iceland,
IF,ISW,Islas Airways,PINTADERA,Spain,
,IGS,Isle Grande Flying School,ISLA GRANDE,United States,
WC,ISV,Islena De Inversiones,,Honduras,
,IOS,Isles of Scilly Skybus,SCILLONIA,United Kingdom,
,IAI,Israel Aircraft Industries,ISRAEL AIRCRAFT,Israel,
,IAF,Israeli Air Force,,Israel,
6H,ISR,Israir,ISRAIR,Israel,
,IST,Istanbul Airlines,ISTANBUL,Turkey,
FS,ACL,Itali Airlines,SPADA,Italy,Former name:�Transporti Aerei Italiani; former IATA Code: 9X*; former ICAO code: ACO
,IFS,Italy First,RIVIERA,Italy,
GI,IKA,Itek Air,ITEK-AIR,Kyrgyzstan,?ICAO confirmed; IATA not
,IVS,Ivoire Aero Services,IVOIRE AERO,Ivory Coast,
,IVW,Ivoire Airways,IVOIRAIRWAYS,Ivory Coast,
,IJE,Ivoire Jet Express,IVOIRE JET,Ivory Coast,
,OIC,Iwamoto Crane Co Ltd,,Japan,
,IXR,Ixair,X-BIRD,France,
H9,IZM,Izair,IZMIR,Turkey,
,IZA,Izhavia,IZHAVIA,Russia,
HC,,Iceland Express,,Iceland,Ceased operations 2012
,IMG,Imperial Cargo Airlines,IMPERIAL AIRLINES,Ghana,
,JSY,Jung Sky,,Croatia,
,JDI,Jet Story,JEDI,Poland,former Blue Jet
,JTF,Jet Time,JETFIN,Finland,2014[32]
,JTN,Jet Test International,JET TEST,United States,
,JGJ,Jinggong Jet,GLOBAL JINGGONG,China,2014[32]
,JNY,Journey Aviation,UNIJET-ROCKBAND,United States,2014[32]
,JKR,Justice Air Charter,JOKER,United States,Trading name for Reliant Aviation, allocated in 2014[33]
,JWD,Jayawijaya Dirgantara,,Indonesia,
,JSH,Jet-stream,STREAM AIR,Hungary,
,JCB,J C Bamford (Excavators),JAYSEEBEE,United Kingdom,
,RFX,J P Hunt�Air Carriers,REFLEX,United States,J P Hunt Air Carriers
XM,,J-Air,J AIR,Japan,
JC,JEX,JAL Express,JANEX,Japan,
JO,JAZ,JALways,JALWAYS,Japan,
,JDA,JDAviation,JAY DEE,United Kingdom,
,JDP,JDP Lux,RED PELICAN,Luxembourg,
,JHM,JHM Cargo Expreso,,Costa Rica,
,TQM,JM Family Aviation,TACOMA,United States,
MT,JMC,JMC Airlines,JAYEMMSEE,United Kingdom,
1M,,JSC Transport Automated Information Systems,,Russia,
,JSJ,JS Air,JS CHARTER,Pakistan,
,JES,JS Aviation,JAY-ESS AVIATION,Mexico,
,JCK,Jackson Air Services,JACKSON,Canada,
JI,JAE,Jade Cargo International,JADE CARGO,China,
,JAW,Jamahiriya Airways,JAW,Libya,
,JMB,Jambo Africa Airlines,JAMBOAFRICA,Democratic Republic of Congo,
,WWW,Janet,JANET,United States,de facto�name
,FJX,Jet Sky Cargo and Air Charter,,Kenya,
,JAK,Jana-Arka,YANZAR,Kazakhstan,
,JAX,Janair,JANAIR,United States,
3X,JAC,Japan Air Commuter,COMMUTER,Japan,
,JSV,Japan Aircraft Service,,Japan,
JL,JAL,Japan Airlines,JAPANAIR,Japan,Japan Airlines International
JL,JAL,Japan Airlines Domestic,J-BIRD,Japan,defunct
EG,JAA,Japan Asia Airways,ASIA,Japan,defunct
NU,JTA,Japan Transocean Air,JAI OCEAN,Japan,
JA,JAT,JetSMART,ROCKSMART,Chile,
VJ,JTY,Jatayu Airlines,JATAYU,Indonesia,
J9,JZR,Jazeera Airways,JAZEERA,Kuwait,
7C,JJA,Jeju Air,JEJU AIR,Republic of Korea,
,JNY,Jenney Beechcraft,JENAIR,United States,
,XLD,Jeppesen Data Plan,,United States,
,JPN,Jeppesen UK,JETPLAN,United Kingdom,
O2,JEA,OLT Express,JETA,Poland,defunct, funded by acquisition of Jet Air and YES Airways
,JSI,Jet Air Group,SISTEMA,Russia,JSC
9W,JAI,Jet Airways,JET AIRWAYS,India,
QJ,,Jet Airways,,United States,
,JTX,Jet Aspen Air Lines,JET ASPEN,United States,
PP,PJS,Jet Aviation,JETAVIATION,Switzerland,
,BZF,Jet Aviation Business Jets,BIZFLEET,United States,
,JAS,Jet Aviation Flight Services,JET SETTER,United States,
,JCF,Jet Center Flight Training,JET CENTER,Spain,
,JCT,Jet Charter,JET CHARTER,United States,
,JCX,Jet Connection,JET CONNECT,Germany,defunct
,DWW,Jet Courier Service,DON JUAN,United States,
,JED,Jet East International,JET EAST,United States,
,JEI,Jet Executive International Charter,JET EXECUTIVE,Germany,
,RZA,Jet Fighter Flights,RAZOR,Australia,
,CFT,Jet Freighters,CASPER FREIGHT,United States,
,JGD,Jet G&D Aviation,JET GEE-AND-DEE,Israel,
,MJL,Jet Line International,MOLDJET,Moldova,
,JEK,Jet Link,JET OPS,Israel,
,HTL,Jet Linx Aviation,HEARTLAND,United States,
,JTL,Jet Linx Aviation,JET LINX,United States,
,JNR,Jet Norte,JET NORTE,Mexico,
,JRN,Jet Rent,JET RENT,Mexico,
,JDI,Jet Story,JEDI,Poland,Formerly: Jet Service
3K,JSA,Jetstar Asia Airways,JETSTAR ASIA,Singapore,
,JSM,Jet Stream,JET STREAM,Moldova,
,JTC,Jet Trans Aviation,JETRANS,Ghana,
,JTT,Jet-2000,MOSCOW JET,Russia,
,OPS,Jet-Ops,OPS-JET,United Arab Emirates,
LS,EXS,Jet2.com,CHANNEX,United Kingdom,
,JFU,Jet4You,ARGAN,Morocco,
,OSW,JetAfrica Swaziland,BEVO,Swaziland,
B6,JBU,JetBlue Airways,JETBLUE,United States,
,JMG,JetMagic,JET MAGIC,Ireland,Defunct
,JMK,Jetmagic,,Malta,Defunct, Not Many Flights
JF,JAA,Jet Asia Airways,JET ASIA,Thailand,
,JAF,Jetairfly,BEAUTY,Belgium,
,JTL,Jetall Holdings,FIREFLY,Canada,
,JAG,Jetalliance,JETALLIANCE,Austria,
0J,JCS,Jetclub,JETCLUB,Switzerland,
,QNZ,Jetconnect,QANTAS JETCONNECT,New Zealand,
,UEJ,Jetcorp,JETCORP,United States,(United Executive Jet)
,JCC,Jetcraft Aviation,JETCRAFT,Australia,
,JXA,Jetex Aviation,,Lebanon,
,JEF,Jetflite,JETFLITE,Finland,
,JFL,Jetfly Airlines,LINEFLYER,Austria,
,JFA,Jetfly Aviation,MOSQUITO,Luxembourg,
,JIC,Jetgo International,JIC-JET,Thailand,
,JLX,Jetlink Express,KEN JET,Kenya,
,JLH,Jetlink Holland,,Netherlands,Defunct, ICAO code in use by another company
,JNL,JetNetherlands,JETNETHERLANDS,Netherlands,
,JNV,Jetnova de Aviaci�n Ejecutiva,JETNOVA,Spain,
,JPO,Jetpro,JETPRO,Mexico,
,MDJ,Jetran Air,JETRAN AIR,Romania,
,JRI,Jetrider International,JETRIDER,United Kingdom,
,JEJ,Jets Ejecutivos,MEXJETS,Mexico,
,JEP,Jets Personales,JET PERSONALES,Spain,
,JSE,Jets Y Servicios Ejecutivos,SERVIJETS,Mexico,
SG,JGO,JetsGo,JETSGO,Canada,defunct
JQ,JST,Jetstar Airways,JETSTAR,Australia,
GK,JJP,Jetstar Japan,ORANGE LINER,Japan,
JM,JKT,Jetstar Hong Kong Airways,KAITAK,China,
,JXT,Jetstream Executive Travel,VANNIN,United Kingdom,
,RSP,JetSuite,REDSTRIPE,United States,
,JPQ,Jett Paqueteria,JETT PAQUETERIA,Mexico,
JX,JEC,Jett8 Airlines Cargo,TAIPAN,Singapore,defunct
JO,JTG,Jettime,JETTIME,Denmark,
,JTN,Jettrain Corporation,JETTRAIN,United States,
,JWY,Jetways of Iowa,JETWAYS,United States,
GX,JXX,JetX Airlines,JETBIRD,Iceland,
,JIB,Jibair,JIBAIRLINE,Djibouti,
,JSW,Jigsaw Project,JIGSAW,United Kingdom,Bristow Helicopters
,HKN,Jim Hankins Air Service,HANKINS,United States,
,RAS,Jim Ratliff Air Service,SHANHIL,United States,
,JDG,Joanas Avialinijos,LADYBLUE,Lithuania,
,JBR,Job Air,JOBAIR,Czech Republic,
,JHN,Johnson Air,AIR JOHNSON,United States,
,JON,Johnsons Air,JOHNSONSAIR,Ghana,
,JMJ,Johnston Airways,JOHNSTON,United States,
,JMM,Joint Military Commission,JOICOMAR,Sudan,
,JMT,Jomartaxi Aereo,JOMARTAXI,Mexico,
,ODI,Jonsson, H Air Taxi,ODINN,Iceland,
R5,JAV,Jordan Aviation,JORDAN AVIATION,Jordan,
J4,JCI,Jordan International Air Cargo,,Jordan,
,JVK,Jorvik,ISLANDIC,Iceland,
,ENZ,Jota Aviation,ENZO,United Kingdom,
,JNJ,Journey Jet,JOURNEY JET,Thailand,
XE,JSX,JSX (airline),BIGSTRIPE,United States,
,JUR,Ju-Air,JUNKERS,Switzerland,
,JFS,Juanda Flying School,JAEMCO,Indonesia,
,JUC,Juba Cargo Services & Aviation Company,JUBA CARGO,Sudan,
6J,JUB,Jubba Airways,JUBBA,Somalia,
,DKE,Jubilee Airways,DUKE,United Kingdom,
HO,DKH,Juneyao Airlines,JUNEYAO AIRLINES,China,
,MEY,Justair Scandinavia,MELODY,Sweden,
,DOJ,Justice Prisoner and Alien Transportation System,JUSTICE,United States,
3Q,KCH,KC International Airlines,CAM AIR,Cambodia,
,KCR,Kolob Canyons Air Services,KOLOB,United States,
KW,KHK,Kharkiv Airlines,SUNRAY,Ukraine,
,KGZ,Kyrgyz Airlines,BERMET,Kyrgyzstan,
,KDC,K D Air Corporation,KAY DEE,Canada,
,KSA,K S Avia,SKY CAMEL,Latvia,
,KMI,K-Mile Air,KAY-MILE AIR,Thailand,
KD,KLS,Kalstar Aviation,KALSTAR,Indonesia,
KD,KNI,KD Avia,KALININGRAD AIR,Russia,
WA,KLC,KLM Cityhopper,CITY,Netherlands,
,KLH,KLM Helicopter,KLM HELI,Netherlands,
KL,KLM,KLM,KLM,Netherlands,
N2,QNK,Kabo Air,KABO,Nigeria,
,KMC,Kahama Mining Corporation,KAHAMA,Tanzania,
KI,KAI,KaiserAir,KAISER,United States,Operates B737-500, B737-700, B737-800
K4,CKS,Kalitta Air,CONNIE,United States,Operates B747-400's, B767-300ER's, B777F
K9,KFS,Kalitta Charters,KALITTA,United States,Operates Lear 25s, 35s, 36s Falcon 20s, CL601
CB*,KII,Kalitta Charters II,DRAGSTER,United States,Operates B727-200's, DC9-15 & 30, B737-400's
,KES,Kallat El Saker Air Company,KALLAT EL SKER,Libya,
RQ,KMF,Kam Air,KAMGAR,Afghanistan,
E2,KMP,Kampuchea Airlines,KAMPUCHEA,Cambodia,IATA was KT
,KIZ,Kanaf-Arkia Airlines,,Israel,
,KHE,Kanfey Ha'emek Aviation,KANFEY HAEMEK,Israel,
,KSU,Kansas State University,K-STATE,United States,
V2,AKT,Karat,AVIAKARAT,Russia,
,KRB,Karibu Airways Company,KARIBU AIR,Tanzania,
,KLG,Karlog Air Charter,KARLOG,Denmark,defunct
,KAJ,Karthago Airlines,KARTHAGO,Tunisia,
,KAE,Kartika Airlines,KARTIKA,Indonesia,
,KTV,Kata Transportation,KATAVIA,Sudan,
,KTK,Katekavia,KATEKAVIA,Russia,
,KAT,Kato Airline,KATO-AIR,Norway,
KV,MVD,Kavminvodyavia,AIR MINVODY,Russia,
,XKA,Kavouras Inc,,United States,
,KRN,Kaz Agros Avia,ANTOL,Kazakhstan,
,KAW,Kaz Air West,KAZWEST,Kazakhstan,
,KAO,Kazan Aviation Production Association,KAZAVAIA,Russia,
,KPH,Kazan Helicopters,KAMA,Russia,
,KKA,Kazavia,KAKAIR,Kazakhstan,
KC,KZR,Air Astana,SPAKAZ,Kazakhstan,
,KZS,Kazaviaspas,ASTANALINE,Kazakhstan,
,JFK,Keenair Charter�-,KEENAIR,United Kingdom,
,KLX,Kelix Air,KELIX,Nigeria,
,FKL,Kelner Airways,KELNER,Canada,
KW,KFA,Kelowna Flightcraft Air Charter,FLIGHTCRAFT,Canada,
,KDA,Kendell Airlines,KENDELL,Australia,defunct
M5,KEN,Kenmore Air,KENMORE,United States,
,KBA,Kenn Borek Air,BOREK AIR,Canada,
,KAH,Kent Aviation,DEKAIR,Canada,
KQ,KQA,Kenya Airways,KENYA,Kenya,
,KVS,Kevis,KEVIS,Kazakhstan,
,KEY,Key Airlines,KEY AIR,United States,
,LYM,Key Lime Air,KEY LIME,United States,
,FTP,Keystone Aerial Surveys,FOOTPRINT,United States,
BZ,KEE,Keystone Air Service,KEYSTONE,Canada,
K6,KZW,Khalifa Airways,KHALIFA AIR,Algeria,
,WKH,Kharkov Aircraft Manufacturing Company,WEST-KHARKOV,Ukraine,
,KHR,Khazar,KHAZAR,Turkmenistan,
,KHP,Khoezestan Photros Air Lines,PHOTROS AIR,Iran,
,KRV,Khoriv-Avia,KHORIV-AVIA,Ukraine,
,KHO,Khors Aircompany,AIRCOMPANY KHORS,Ukraine,
,KHY,Khyber Afghan Airlines,KHYBER,Afghanistan,
,UAK,Kiev Aviation Plant,AVIATION PLANT,Ukraine,
,KNG,King Aviation,KING,United Kingdom,
,BEZ,Kingfisher Air Services,SEA BREEZE,United States,
IT,KFR,Kingfisher Airlines,KINGFISHER,India,
,KNX,Knighthawk Air Express,KNIGHT FLIGHT,Canada,
,KAS,Kingston Air Services,KINGSTON AIR,Canada,
,KIP,Kinnarps,KINNARPS,Sweden,
,KNS,Kinshasa Airways,KINSHASA AIRWAYS,Democratic Republic of the Congo,defunct
,KTA,Kirov Air Enterprise,VYATKA-AVIA,Russia,
Y9,IRK,Kish Air,KISHAIR,Iran,
,KHA,Kitty Hawk Aircargo,AIR KITTYHAWK,United States,defunct
,KHC,Kitty Hawk Airways,CARGO HAWK,United States,defunct
KP,KIA,Kiwi International Air Lines,KIWI AIR,United States,
,KRA,Kiwi Regional Airlines,REGIONAL,New Zealand,
,KNA,Knight Air,KNIGHTAIR,Canada,
,KHX,Knighthawk Express,RIZZ,United States,
,KGT,Knights Airlines,KNIGHT-LINER,Nigeria,
,KOA,Koanda Avacion,KOANDA,Spain,
,OYE,Koda International,KODA AIR,Nigeria,
7K,KGL,Kogalymavia Air Company,KOGALYM,Russia,
,KOM,Kom Activity,COMJET,Netherlands,
,KMA,Komiaviatrans State Air Enterprise,KOMI AVIA,Russia,
8J,KMV,Komiinteravia,KOMIINTER,Russia,
,KNM,Komsomolsk-on-Amur Air Enterprise,KNAAPO,Russia,
,KOB,Koob-Corp - 96 KFT,AUTOFLEX,Hungary,
KE,KAL,Korean Air,KOREANAIR,South Korea,
,KMG,Kosmas Air,KOSMAS CARGO,Serbia,
,KSM,Kosmos,KOSMOS,Russia,
,KOS,Kosova Airlines,KOSOVA,Serbia,
,WOK,Kovar Air,WOKAIR,Czech Republic,
7B,KJC,Krasnojarsky Airlines,KRASNOJARSKY AIR,Russia,defunct
,KFC,Kremenchuk Flight College,KREMENCHUK,Ukraine,
,KRG,Krimaviamontag,AVIAMONTAG,Ukraine,
,KRO,Kroonk Air Agency,KROONK,Ukraine,
K9,KRI,Krylo Airlines,Krylo,Russia,
,KYM,Krym,CRIMEA AIR,Ukraine,
,OPC,Krystel Air Charter,OPTIC,United Kingdom,
GW,KIL,Kuban Airlines,AIR KUBAN,Russia,
VD,KPA,Kunpeng Airlines,KUNPENG,China,
,KZA,Kurzemes Avio,,Russia,
,KBV,Kustbevakningen,SWECOAST,Sweden,
KU,KAC,Kuwait Airways,KUWAITI,Kuwait,
GO,KZU,Kuzu Airlines Cargo,KUZU CARGO,Turkey,
,QVR,Kvadro Aero,PEGASO,Kyrgyzstan,
,KWN,Kwena Air,KWENA,South Africa,
N5,KGZ,Kyrgyz Airlines,BERMET,Kyrgyzstan,
,KTC,Kyrgyz Trans Avia,DINARA,Kyrgyzstan,
QH,LYN,Kyrgyzstan,ALTYN AVIA,Kyrgyzstan,Name changed to�Air Kyrgyzstan
R8,KGA,Kyrgyzstan Airlines,KYRGYZ,Kyrgyzstan,
,DAM,Kyrgyzstan Department of Aviation,FLIGHT RESCUE,Kyrgyzstan,under the Ministry of Emergency Situation
,KGB,Kyrgz General Aviation,KEMIN,Kyrgyzstan,
FK,KEW,Keewatin Air,BLIZZARD,Canada,
,AOE,Livingstone Executive,LIVINGSTONE AIR,Italy,
,LZF,Lease Fly,SKYLEASE,Portugal,
,LBR,Lepl Project Limited�(Air Costa),,India,
,LHB,Liebherr Geschaeftreiseflugzeug,FAMILY,Germany,
,LLD,Lloyd Aviation,,Venezuela,
,LGA,Logistic Air,LOGAIR,Malaysia,
,LGC,Legacy Air,LEGACY AIR,Thailand,
,JKA,LeTourneau University,JACKET,United States,
,LTY,Liberty Air,SKYDECK,Netherlands,
,LWL,Lowlevel,CUB DRIVER,Portugal,
,LAX,Laminar Air,,Spain,
,LWA,Libyan Wings,LIBYAN WINGS,Libya,
YQ,LCT,TAR Aerolineas,TAR,Mexico,
,LYB,Lynden Air Cargo,HIGHLANDS,Papua New Guinea,
,LAH,L A Helicopter,STAR SHIP,United States,
,LJY,L J Aviation,ELJAY,United States,
,LRB,L R Airlines,LADY RACINE,Czech Republic,
,PHO,L&L Flygbildteknik,PHOTOFLIGHT,Sweden,
,LEX,L'Express Airlines,LEX,United States,
,FNT,L-3 Communications Flight International Aviation,FLIGHT INTERNATIONAL,United States,
JF,LAB,L.A.B. Flying Service,LAB,United States,
LR,LRC,LACSA,LACSA,Costa Rica,
,LDE,LADE - L�neas A�reas Del Estado,LADE,Argentina,
KG,BNX,LAI - L�nea A�rea IAACA,AIR BARINAS,Venezuela,
LA,LAN,LATAM Chile,LAN CHILE,Chile,
4M,DSM,LATAM Argentina,LAN AR,Argentina,
UC,LCO,LATAM Cargo Chile,LAN CARGO,Chile,
,ARE,LATAM Colombia,LAN COLOMBIA,Colombia,
PZ,LAP,LATAM Paraguay,PARAGUAYA,Paraguay,
,LNC,LAN Dominicana,LANCANA,Dominican Republic,
LU,LXP,LATAM Express,LANEX,Chile,
LP,LPE,LATAM Peru,LANPERU,Peru,
NI,,LANICA,,Nicaragua,
,LSA,LANSA,INTERNACIONAL,Dominican Republic,
,APT,LAP Colombia - L�neas A�reas Petroleras, S.A.,LAP,Colombia,
,OTN,LASTP,LASTP,S�o Tom� and Pr�ncipe,
,LCB,LC Busre,BUSRE,Peru,
L5,,L�nea A�rea Cuencana,,Ecuador,
LO,LOT,LOT Polish Airlines,POLLOT,Poland,POLLOTis not used in practice. LOTis used in almost all cases.
,JKA,LeTourneau University,JACKET,United States,
XO,LTE,LTE International Airways,FUN JET,Spain,
L3,LTO,LTU Austria,BILLA TRANSPORT,Austria,
LT,LTU,LTU International,LTU,Germany,
,JFC,LTV Jet Fleet Corporation,JET-FLEET,United States,
,LUK,LUKoil-Avia,LUKOIL,Russia,
,ASK,La Ronge Aviation Services,AIR SASK,Canada,
,LVT,La Valenciana Taxi A�reo,TAXIVALENCIANA,Mexico,
,SKQ,Labcorp,SKYLAB,United States,
,LAL,Labrador Airways,LAB AIR,Canada,
N6,JEV,Lagun Air,,Spain,
,HCA,Lake Havasu Air Service,HAVASU,United States,
,LKL,Lakeland Aviation,LAKELAND,United States,
,LKR,Laker Airways,LAKER,United States,
,LBH,Laker Airways (Bahamas),LAKER BAHAMAS,United States,
,LMR,Lamra,LAMAIR,Sudan,
,TCR,Lanaes Aereas Trans Costa Rica,TICOS,Costa Rica,
,ISL,Landsflug,ISLANDIA,Iceland,
,PAP,Langtry Flying Group,PROFLIGHT,United Kingdom,
IK,LKN,Lankair,Lankair,Sri Lanka,
QL,RLN,Lankan Cargo,AERO LANKA,Sri Lanka,
,LZA,Lanza Air,AEROLANZA,Spain,
,LZT,Lanzarote Aerocargo,BARAKA,Spain,
,LLL,Lao Skyway,LAVIE,Lao People's Democratic Republic,
QV,LAO,Lao Airlines,LAO,Lao People's Democratic Republic,
,LKA,Lao Capricorn Air,NAKLAO,Lao People's Democratic Republic,
L7,LPN,Laoag International Airlines,LAOAG AIR,Philippines,
,LRD,Laredo Air,LAREDO AIR,United States,
,LTC,LatCharter,LATCHARTER,Latvia,defunct
,LAF,Latvian Air Force,LATVIAN AIRFORCE,Latvia,
NG,LDA,Lauda Air,LAUDA AIR,Austria,
OE[34],LDM,LaudaMotion,LAUDA MOTION,Austria,
,LDI,Lauda Air Italy,LAUDA ITALY,Italy,
,LEP,Laughlin Express,LAUGHLIN EXPRESS,United States,
,LSU,Laus,LAUS AIR,Croatia,
,LAR,Lawrence Aviation,LAWRENCE,United States,
,LAY,Layang-Layang Aerospace,LAYANG,Malaysia,
,LPL,Lease-a-Plane International,LEASE-A-PLANE,United States,
LQ,LAQ,Lebanese Air Transport,LAT,Lebanon,
,LAT,Lebanese Air Transport�(charter),LEBANESE AIR,Lebanon,
,LAD,Lebanon Airport Development Corporation,LADCO-AIR,United States,
,LEB,Lebap,LEBAP,Turkmenistan,
,LCA,Leconte Airlines,LECONTE,United States,
LI,LIA,Leeward Islands Air Transport,LIAT,Antigua and Barbuda,
,LGD,Legend Airlines,LEGENDARY,United States,
,LWD,Leisure Air,LEISURE WORLD,United States,
,LEN,Lentini Aviation,LENTINI,United States,
,LOR,Leo-Air,LEO CHARTER,South Africa,
,LEL,Leonsa De Aviaci�n,LEONAVIA,Spain,
LV,LVL,Level,LEVEL,Spain and France,
,LYW,Libyan Airlines,LIBYAN AIRWAYS,Libya,
LN,LAA,Libyan Arab Airlines,LIBAIR,Libya,
,LCR,Libyan Arab Air Cargo,LIBAC,Libya,
,LIQ,Lid Air,,Sweden,
,LTA,LIFT Academy,LIFT,United States,
,LCG,Lignes Aeriennes Congolaises,CONGOLAISE,Democratic Republic of the Congo,
,LKD,Lignes Aeriennes Du Tchad,LATCHAD,Chad,
,LME,Lignes Mauritaniennes Air Express,LIMAIR EXPRESS,Mauritania,
,GCB,Lignes Nationales Aeriennes - Linacongo,LINACONGO,Republic of the Congo,
,GDQ,Lincoln Air National Guard,,United States,
,LRT,Lincoln Airlines,,Australia,
,LSY,Lindsay Aviation,LINDSAY AIR,United States,
,NOT,L�nea A�rea Costa Norte,COSTA NORTE,Chile,
,LMC,L�nea A�rea Mexicana de Carga,LINEAS DECARGA,Mexico,
L7,LNP,L�nea A�rea SAPSA,SAPSA,Chile,
,NEG,L�nea A�rea de Fumig Aguas Negras,AGUAS NEGRAS,Chile,
QL,LER,L�nea A�rea de Servicio Ejecutivo Regional,LASER,Venezuela,
,LSE,L�nea De Aeroservicios,,Chile,
,TUY,L�nea Tur�stica Aereotuy,AEREOTUY,Venezuela,
,ALR,L�neas A�reas Alaire S.L.,AEROLAIRE,Spain,
ZE,LCD,L�neas A�reas Azteca,LINEAS AZTECA,Mexico,defunct
,LCN,L�neas A�reas Canedo�LAC,CANEDO,Bolivia,
,LCM,L�neas A�reas Comerciales,LINEAS COMERCIALES,Mexico,
,EDD,L�neas A�reas Ejectuivas De Durango,LINEAS DURANGO,Mexico,
,EDR,L�neas A�reas Eldorado,ELDORADRO,Colombia,
,FED,L�neas A�reas Federales,FEDERALES,Argentina,
,LMN,L�neas A�reas Monarca,LINEAS MONARCA,Mexico,
,LIJ,L�neas A�reas San Jose,LINEAS JOSE,Mexico,
,UMA,L�neas A�reas del Humaya,HUMAYA,Mexico,
,LEC,Linex,LECA,Central African Republic,
,SMS,Linhas A�reas Santomenses,SANTOMENSES,S�o Tom� and Pr�ncipe,
TM,LAM,Linhas A�reas de Mo�ambique,MOZAMBIQUE,Mozambique,
,LAW,Link Airways of Australia,,Australia,
,WGT,Volkswagen AirService GmbH,WORLDGATE,United Kingdom,
JT,LNI,Lion Air,LION INTER,Indonesia,
,LEU,Lions-Air,LIONSAIR,Switzerland,
,LYF,Lithuanian Air Force,LITHUANIAN AIRFORCE,Lithuania,safety department
,LRA,Little Red Air Service,LITTLE RED,Canada,
LM,LVG,Livingston Energy Flight,LIVINGSTON,Italy,Ceased operations 2010
LB,LLB,Lloyd A�reo Boliviano,LLOYDAEREO,Bolivia,
,LNA,Lnair Air Services,ELNAIR,Spain,
,XLG,Lockheed Air Terminal,,United States,
,LAC,Lockeed Aircraft Corporation,LOCKHEED,United States,
,XDD,Lockheed DUATS,,United States,
,CBD,Lockheed Martin Aeronautics,CATBIRD,United States,
,LNG,Lockheed Martin Aeronautics Company,LIGHTNING,United States,
LM,LOG,Loganair,LOGAN,United Kingdom,Gained the code LM after beginning independent operations (2017)
,CLV,Lom Praha Flying School,AEROTRAINING,Czech Republic,
,LMS,Lomas Helicopters,LOMAS,United Kingdom,
,LCY,London City Airport Jet Centre,LONDON CITY,United Kingdom,
,LNX,London Executive Aviation,LONEX,United Kingdom,
,LOV,London Flight Centre (Stansted),LOVEAIR,United Kingdom,
,LHC,London Helicopter Centres,MUSTANG,United Kingdom,
,LSS,Lone Star Airlines,LONE STAR,United States,
,ORA,Long Island Airlines,LONG ISLAND,United States,
,LGT,Longtail Aviation,LONGTAIL,Bermuda,
,LRR,Lorraine Aviation,LORRAINE,France,
,LSC,Los Cedros Aviaci�n,CEDROS,Chile,
,TAS,Lotus Air,LOTUS FLOWER,Egypt,
,LTW,Luchtvaartmaatschappij Twente,TWENTAIR,Netherlands,
,LKE,Lucky Air,LUCKY AIR,China,
,LUT,Luft Carago,LUGO,South Africa,
,LVD,Luftfahrt-Vermietungs-Dienst,AIR SANTE,Austria,
LH,DLH,Lufthansa,LUFTHANSA,Germany,
LH,GEC,Lufthansa Cargo,LUFTHANSA CARGO,Germany,
CL,CLH,Lufthansa CityLine,HANSALINE,Germany,
L1,,Lufthansa Systems,,Germany,
,LHT,Lufthansa�Technik,LUFTHANSA TECHNIK,Germany,
,LTF,Lufttaxi Fluggesellschaft,Garfield,Germany,
L5,LTR,Lufttransport,LUFT TRANSPORT,Norway,
,LHS,Luhansk,ENTERPRISE LUHANSK,Ukraine,
